timestamp,high,low,open,volumefrom,volume,close,conversionType,conversionSymbol
2018-09-05 00:00:00+00:00,287.54,226.12,285.23,1098914.67,279599544.57,228.27,direct,
2018-09-06 00:00:00+00:00,232.78,211.18,228.27,1217780.0,273642406.8,229.52,direct,
2018-09-07 00:00:00+00:00,229.8,215.31,229.8,1469692.96,317001424.27,215.69,multiply,BTC
2018-09-08 00:00:00+00:00,213.16,192.45,215.74,1735406.03,342269080.57,197.23,multiply,BTC
2018-09-09 00:00:00+00:00,208.38,185.01,196.77,803730.43,158079940.67,195.99,direct,
2018-09-10 00:00:00+00:00,202.45,189.92,195.78,1541484.78,303974212.47,197.2,multiply,BTC
2018-09-11 00:00:00+00:00,199.12,175.96,197.13,932452.78,175106713.96,185.15,direct,
2018-09-12 00:00:00+00:00,185.15,167.6,185.15,1404998.1,245547248.93,183.03,direct,
2018-09-13 00:00:00+00:00,214.92,183.03,183.03,1647474.45,329648784.19,211.27,direct,
2018-09-14 00:00:00+00:00,223.98,202.8,211.27,1462772.43,312268002.01,208.87,direct,
2018-09-15 00:00:00+00:00,227.67,208.38,208.87,765091.75,168167381.91,221.63,direct,
2018-09-16 00:00:00+00:00,223.42,207.9,221.62,597045.19,129504097.06,220.12,direct,
2018-09-17 00:00:00+00:00,225.58,192.51,220.12,1595058.53,334881838.36,196.04,direct,
2018-09-18 00:00:00+00:00,214.68,194.0,196.04,1017058.63,208223203.44,208.39,direct,
2018-09-19 00:00:00+00:00,215.34,197.43,208.39,1008322.6,209614073.37,209.78,direct,
2018-09-20 00:00:00+00:00,228.89,206.97,209.78,835262.64,179337694.48,224.76,direct,
2018-09-21 00:00:00+00:00,252.21,221.25,224.76,1387343.36,324152515.33,247.69,direct,
2018-09-22 00:00:00+00:00,250.66,236.22,247.83,1700452.29,409452093.96,240.79,multiply,BTC
2018-09-23 00:00:00+00:00,246.59,237.68,240.79,1625340.76,397419376.76,244.51,multiply,BTC
2018-09-24 00:00:00+00:00,240.83,226.14,244.52,1644057.95,374933135.5,228.05,multiply,BTC
2018-09-25 00:00:00+00:00,227.92,202.9,227.92,1284207.48,274370639.08,219.2,direct,
2018-09-26 00:00:00+00:00,222.62,207.31,219.2,776791.2,167260754.49,214.21,direct,
2018-09-27 00:00:00+00:00,234.2,210.05,214.21,792856.01,175768934.72,229.09,direct,
2018-09-28 00:00:00+00:00,234.06,214.97,229.09,872920.21,196588546.04,221.56,direct,
2018-09-29 00:00:00+00:00,237.16,213.33,221.56,743631.15,169490766.55,231.32,direct,
2018-09-30 00:00:00+00:00,237.33,229.58,231.59,1262457.07,293929555.6,232.82,multiply,BTC
2018-10-01 00:00:00+00:00,233.0,227.66,232.89,930666.79,214943264.91,230.96,multiply,BTC
2018-10-02 00:00:00+00:00,228.91,224.93,230.96,1125858.59,253977370.59,225.59,multiply,BTC
2018-10-03 00:00:00+00:00,224.57,218.14,225.59,1245772.0,274098108.31,220.02,multiply,BTC
2018-10-04 00:00:00+00:00,225.42,221.02,220.03,1264062.51,280874068.18,222.2,multiply,BTC
2018-10-05 00:00:00+00:00,230.03,222.53,222.21,1281236.19,292340594.21,228.17,multiply,BTC
2018-10-06 00:00:00+00:00,227.29,223.99,228.17,1006198.6,226441423.93,225.05,multiply,BTC
2018-10-07 00:00:00+00:00,226.29,223.91,225.05,1071407.41,242163119.88,226.02,multiply,BTC
2018-10-08 00:00:00+00:00,230.49,226.24,226.03,1200418.82,275169500.71,229.23,multiply,BTC
2018-10-09 00:00:00+00:00,229.53,226.94,229.23,1188808.62,270655286.62,227.67,multiply,BTC
2018-10-10 00:00:00+00:00,226.52,224.41,227.67,1200791.37,270423278.34,225.2,multiply,BTC
2018-10-11 00:00:00+00:00,225.26,186.88,225.26,1389697.82,280686354.91,189.83,direct,
2018-10-12 00:00:00+00:00,198.15,191.59,190.32,1328302.74,259967593.22,195.71,multiply,BTC
2018-10-13 00:00:00+00:00,200.55,195.66,195.75,1080408.06,215324446.91,199.3,multiply,BTC
2018-10-14 00:00:00+00:00,200.13,193.92,199.3,1074393.91,209424639.04,194.92,multiply,BTC
2018-10-15 00:00:00+00:00,232.03,192.88,194.99,1644889.63,352120919.31,210.8,direct,
2018-10-16 00:00:00+00:00,210.59,207.7,209.89,1238103.59,259593356.15,209.67,multiply,BTC
2018-10-17 00:00:00+00:00,210.32,207.16,209.6,1231933.8,255940199.65,207.75,multiply,BTC
2018-10-18 00:00:00+00:00,205.82,201.09,207.81,1096643.56,221799891.23,202.25,multiply,BTC
2018-10-19 00:00:00+00:00,203.46,200.94,202.27,747920.05,151832262.46,203.01,multiply,BTC
2018-10-20 00:00:00+00:00,206.08,203.28,203.01,729710.89,149570216.48,204.97,multiply,BTC
2018-10-21 00:00:00+00:00,207.27,204.67,204.97,798148.74,163617144.5,205.0,multiply,BTC
2018-10-22 00:00:00+00:00,204.74,203.12,205.0,940433.89,191508315.64,203.64,multiply,BTC
2018-10-23 00:00:00+00:00,205.56,201.22,203.67,871510.03,177173032.3,203.29,multiply,BTC
2018-10-24 00:00:00+00:00,204.71,202.25,203.31,830502.15,168240717.09,202.58,multiply,BTC
2018-10-25 00:00:00+00:00,202.28,200.93,202.59,876314.95,176755399.67,201.7,multiply,BTC
2018-10-26 00:00:00+00:00,204.31,200.95,201.7,837268.23,169491166.29,202.43,multiply,BTC
2018-10-27 00:00:00+00:00,203.55,202.52,202.43,800415.68,162718697.85,203.29,multiply,BTC
2018-10-28 00:00:00+00:00,204.67,203.12,203.29,751479.04,153707591.53,204.54,multiply,BTC
2018-10-29 00:00:00+00:00,200.21,195.23,204.54,1098988.43,215314502.6,195.92,multiply,BTC
2018-10-30 00:00:00+00:00,197.1,195.39,195.94,1247023.94,245233441.42,196.65,multiply,BTC
2018-10-31 00:00:00+00:00,198.33,196.24,196.65,1203343.83,238281673.83,198.02,multiply,BTC
2018-11-01 00:00:00+00:00,199.61,198.52,198.02,1174377.49,233664637.3,198.97,multiply,BTC
2018-11-02 00:00:00+00:00,202.14,197.79,198.97,1010445.9,203212853.44,201.11,multiply,BTC
2018-11-03 00:00:00+00:00,200.79,199.52,201.11,804364.72,160790602.79,199.9,multiply,BTC
2018-11-04 00:00:00+00:00,216.71,202.29,199.9,1134736.79,240039049.53,211.54,multiply,BTC
2018-11-05 00:00:00+00:00,210.83,207.42,211.54,1055466.14,221169670.15,209.55,multiply,BTC
2018-11-06 00:00:00+00:00,219.6,210.14,209.54,1214482.69,266382838.22,219.34,multiply,BTC
2018-11-07 00:00:00+00:00,222.21,216.85,219.34,1358813.93,295458250.74,217.44,multiply,BTC
2018-11-08 00:00:00+00:00,215.81,211.56,217.48,1108888.0,234738959.81,211.69,multiply,BTC
2018-11-09 00:00:00+00:00,211.11,208.31,211.69,952706.25,199608128.23,209.52,multiply,BTC
2018-11-10 00:00:00+00:00,213.13,209.93,209.52,924730.08,196079456.84,212.04,multiply,BTC
2018-11-11 00:00:00+00:00,212.75,210.32,212.04,1038260.41,219760467.39,211.66,multiply,BTC
2018-11-12 00:00:00+00:00,211.08,208.98,211.66,949787.31,199753463.08,210.31,multiply,BTC
2018-11-13 00:00:00+00:00,209.38,205.2,210.31,940932.1,193734382.99,205.9,multiply,BTC
2018-11-14 00:00:00+00:00,208.15,171.51,206.43,1719045.01,318920969.0,182.72,direct,
2018-11-15 00:00:00+00:00,185.67,168.57,182.72,1166086.93,206578170.27,181.53,direct,
2018-11-16 00:00:00+00:00,179.65,174.63,180.89,1905419.11,333375893.36,174.96,multiply,BTC
2018-11-17 00:00:00+00:00,175.92,173.25,175.04,1704766.24,297438902.54,174.47,multiply,BTC
2018-11-18 00:00:00+00:00,179.01,174.47,174.44,1528622.88,271156395.11,177.39,multiply,BTC
2018-11-19 00:00:00+00:00,177.58,144.85,177.55,1915792.53,300853051.45,148.22,direct,
2018-11-20 00:00:00+00:00,152.22,124.36,148.22,3133631.53,427274827.74,130.74,direct,
2018-11-21 00:00:00+00:00,139.42,124.5,130.74,1714819.01,228871551.23,136.5,direct,
2018-11-22 00:00:00+00:00,129.1,125.04,136.23,2298839.16,287547275.65,125.08,multiply,BTC
2018-11-23 00:00:00+00:00,127.14,118.18,124.83,1423327.48,174492308.72,123.37,direct,
2018-11-24 00:00:00+00:00,113.12,108.49,122.92,2365747.48,266514785.32,112.66,multiply,BTC
2018-11-25 00:00:00+00:00,120.55,100.96,112.74,2302298.15,253590457.32,116.75,direct,
2018-11-26 00:00:00+00:00,119.22,104.87,116.68,1629550.54,181319493.57,108.87,direct,
2018-11-27 00:00:00+00:00,110.87,106.28,108.51,2813079.41,309080721.8,109.87,multiply,BTC
2018-11-28 00:00:00+00:00,126.71,110.2,110.21,1540641.13,181557557.02,122.88,direct,
2018-11-29 00:00:00+00:00,123.89,117.5,122.83,2363349.32,278297083.78,117.76,multiply,BTC
2018-11-30 00:00:00+00:00,114.2,109.62,117.76,2203806.82,248836912.67,112.91,multiply,BTC
2018-12-01 00:00:00+00:00,120.68,116.82,112.91,2131624.28,252048473.51,118.24,multiply,BTC
2018-12-02 00:00:00+00:00,117.44,115.57,118.25,2046743.48,237903787.16,116.24,multiply,BTC
2018-12-03 00:00:00+00:00,109.95,107.24,116.24,1979524.28,214426131.6,108.32,multiply,BTC
2018-12-04 00:00:00+00:00,110.87,109.49,108.32,2044465.98,224414144.86,109.77,multiply,BTC
2018-12-05 00:00:00+00:00,104.13,101.74,109.77,2490780.54,253680250.52,101.85,multiply,BTC
2018-12-06 00:00:00+00:00,104.06,90.05,101.57,1792429.98,175524704.83,90.43,direct,
2018-12-07 00:00:00+00:00,97.75,82.08,90.43,2667206.67,235077885.79,93.61,direct,
2018-12-08 00:00:00+00:00,97.33,88.4,93.55,2754012.05,252498136.59,91.68,multiply,BTC
2018-12-09 00:00:00+00:00,96.97,93.92,91.68,2510443.0,237216006.74,94.49,multiply,BTC
2018-12-10 00:00:00+00:00,91.64,89.66,94.49,2254687.48,204658543.53,90.77,multiply,BTC
2018-12-11 00:00:00+00:00,90.2,87.58,90.77,2732110.42,241312257.83,88.32,multiply,BTC
2018-12-12 00:00:00+00:00,91.57,90.03,88.32,2598668.43,234871157.53,90.38,multiply,BTC
2018-12-13 00:00:00+00:00,87.72,85.47,90.38,2589752.39,223743147.88,86.4,multiply,BTC
2018-12-14 00:00:00+00:00,85.09,83.73,86.4,2955647.31,248636381.72,84.12,multiply,BTC
2018-12-15 00:00:00+00:00,84.53,83.69,84.12,2080434.83,175388688.31,84.3,multiply,BTC
2018-12-16 00:00:00+00:00,86.89,84.9,84.3,2147007.94,183329476.38,85.39,multiply,BTC
2018-12-17 00:00:00+00:00,96.16,92.89,85.39,2953534.78,280751231.88,95.06,multiply,BTC
2018-12-18 00:00:00+00:00,102.19,98.21,95.06,3183833.06,324514621.86,101.93,multiply,BTC
2018-12-19 00:00:00+00:00,109.23,99.85,102.44,1650300.2,172185010.13,100.63,direct,
2018-12-20 00:00:00+00:00,118.89,99.75,100.63,1782489.84,197572100.76,116.43,direct,
2018-12-21 00:00:00+00:00,112.21,107.53,116.31,3001276.01,328341422.07,109.4,multiply,BTC
2018-12-22 00:00:00+00:00,118.65,112.58,109.4,2560237.01,301382099.02,117.72,multiply,BTC
2018-12-23 00:00:00+00:00,132.29,116.58,117.72,3731607.72,490520819.94,131.45,multiply,BTC
2018-12-24 00:00:00+00:00,161.25,131.53,131.56,2626361.2,385949928.24,140.87,direct,
2018-12-25 00:00:00+00:00,141.84,124.03,140.87,1736974.87,225626016.68,130.99,direct,
2018-12-26 00:00:00+00:00,135.94,128.7,130.53,2415410.65,318122267.38,131.71,multiply,BTC
2018-12-27 00:00:00+00:00,133.94,114.67,132.61,1330727.47,162270992.08,116.72,direct,
2018-12-28 00:00:00+00:00,141.13,115.35,116.72,1544476.61,198667294.58,139.73,direct,
2018-12-29 00:00:00+00:00,141.86,130.16,139.36,2754799.77,377506453.13,137.04,multiply,BTC
2018-12-30 00:00:00+00:00,142.13,136.87,137.04,2219032.46,312978555.89,141.04,multiply,BTC
2018-12-31 00:00:00+00:00,135.99,132.58,141.04,1868137.78,248732768.88,133.14,multiply,BTC
2019-01-01 00:00:00+00:00,145.16,137.2,133.14,1645411.82,233479141.71,141.9,multiply,BTC
2019-01-02 00:00:00+00:00,158.28,144.7,141.9,2378358.75,371269897.05,156.1,multiply,BTC
2019-01-03 00:00:00+00:00,152.9,146.61,156.1,1862946.71,277765127.55,149.1,multiply,BTC
2019-01-04 00:00:00+00:00,158.8,147.32,149.44,1053057.39,161910054.26,156.04,direct,
2019-01-05 00:00:00+00:00,160.54,154.6,155.39,2314399.7,361556453.37,156.22,multiply,BTC
2019-01-06 00:00:00+00:00,166.94,157.63,156.22,2133292.91,337674567.87,158.29,multiply,BTC
2019-01-07 00:00:00+00:00,156.71,151.32,158.29,1921902.0,292618297.25,152.25,multiply,BTC
2019-01-08 00:00:00+00:00,152.42,149.02,152.25,1809465.46,272649472.92,150.68,multiply,BTC
2019-01-09 00:00:00+00:00,153.31,150.52,150.68,1657241.35,250584005.29,151.21,multiply,BTC
2019-01-10 00:00:00+00:00,152.75,124.07,151.17,1473376.34,197435643.47,127.96,direct,
2019-01-11 00:00:00+00:00,129.45,123.91,127.87,2219931.94,281911403.63,126.99,multiply,BTC
2019-01-12 00:00:00+00:00,128.07,125.36,126.99,1880333.81,237024861.67,126.05,multiply,BTC
2019-01-13 00:00:00+00:00,122.3,115.1,126.05,1986012.99,231684768.11,116.66,multiply,BTC
2019-01-14 00:00:00+00:00,131.08,121.52,116.66,2633664.48,341614141.96,129.71,multiply,BTC
2019-01-15 00:00:00+00:00,128.52,119.43,129.71,2597993.66,315354770.98,121.38,multiply,BTC
2019-01-16 00:00:00+00:00,126.34,121.56,121.38,2367709.67,291968486.6,123.31,multiply,BTC
2019-01-17 00:00:00+00:00,125.01,122.13,123.31,2134039.6,264721632.8,124.05,multiply,BTC
2019-01-18 00:00:00+00:00,122.9,120.35,124.05,1874041.38,226359715.29,120.79,multiply,BTC
2019-01-19 00:00:00+00:00,125.51,123.49,120.79,2018053.01,251849865.06,124.8,multiply,BTC
2019-01-20 00:00:00+00:00,119.48,117.81,124.8,2065907.15,244777590.01,118.48,multiply,BTC
2019-01-21 00:00:00+00:00,118.66,115.73,118.48,1837526.36,215217071.74,117.12,multiply,BTC
2019-01-22 00:00:00+00:00,119.23,116.02,117.12,2000055.52,237669196.71,118.83,multiply,BTC
2019-01-23 00:00:00+00:00,118.31,116.48,118.83,1874688.45,219510643.18,117.09,multiply,BTC
2019-01-24 00:00:00+00:00,118.07,116.3,117.09,2108217.76,247242854.39,117.28,multiply,BTC
2019-01-25 00:00:00+00:00,117.88,115.58,117.28,1963294.16,227206824.52,115.73,multiply,BTC
2019-01-26 00:00:00+00:00,116.99,115.7,115.73,1716943.65,199822606.41,116.38,multiply,BTC
2019-01-27 00:00:00+00:00,115.51,112.59,116.38,2188797.46,246426257.58,112.59,multiply,BTC
2019-01-28 00:00:00+00:00,109.61,103.15,112.59,3156975.51,334702524.63,106.02,multiply,BTC
2019-01-29 00:00:00+00:00,105.9,103.4,106.02,2549870.48,267061143.7,104.74,multiply,BTC
2019-01-30 00:00:00+00:00,109.32,105.72,104.74,2350356.15,255069282.26,108.52,multiply,BTC
2019-01-31 00:00:00+00:00,108.79,105.77,108.52,2030539.26,216167209.46,106.46,multiply,BTC
2019-02-01 00:00:00+00:00,107.62,105.55,106.46,1698659.24,181284401.27,106.72,multiply,BTC
2019-02-02 00:00:00+00:00,110.8,107.93,106.72,1615356.38,178591389.32,110.56,multiply,BTC
2019-02-03 00:00:00+00:00,109.11,106.56,110.56,1882567.19,201513208.57,107.04,multiply,BTC
2019-02-04 00:00:00+00:00,107.54,105.92,107.04,2060237.91,219639134.47,106.61,multiply,BTC
2019-02-05 00:00:00+00:00,107.33,106.29,106.61,1814712.94,193388823.47,106.57,multiply,BTC
2019-02-06 00:00:00+00:00,105.11,101.78,106.57,2082286.07,217093048.52,104.26,multiply,BTC
2019-02-07 00:00:00+00:00,104.57,103.42,104.26,1843678.58,191171285.65,103.69,multiply,BTC
2019-02-08 00:00:00+00:00,120.6,112.03,103.69,2722369.81,324625659.62,119.24,multiply,BTC
2019-02-09 00:00:00+00:00,120.34,118.15,119.24,1982836.55,235649298.47,118.84,multiply,BTC
2019-02-10 00:00:00+00:00,125.85,118.11,118.84,2242194.49,280769964.49,125.22,multiply,BTC
2019-02-11 00:00:00+00:00,122.79,119.14,125.22,2968195.53,356948136.07,120.26,multiply,BTC
2019-02-12 00:00:00+00:00,122.34,119.41,120.26,2566676.02,312802200.01,121.87,multiply,BTC
2019-02-13 00:00:00+00:00,124.04,121.12,121.87,2717081.89,330761711.96,121.73,multiply,BTC
2019-02-14 00:00:00+00:00,123.27,120.4,121.73,2080820.55,250608706.8,120.44,multiply,BTC
2019-02-15 00:00:00+00:00,122.29,120.09,120.44,2443434.2,294935529.25,120.71,multiply,BTC
2019-02-16 00:00:00+00:00,123.42,121.0,120.71,2232697.56,273783279.05,122.62,multiply,BTC
2019-02-17 00:00:00+00:00,135.38,124.3,122.62,3049212.86,408559701.23,133.99,multiply,BTC
2019-02-18 00:00:00+00:00,149.54,141.99,133.99,3533318.13,516892615.35,146.29,multiply,BTC
2019-02-19 00:00:00+00:00,148.89,143.9,146.29,3423275.28,493153101.44,144.06,multiply,BTC
2019-02-20 00:00:00+00:00,149.27,143.3,144.06,2978049.17,443335964.75,148.87,multiply,BTC
2019-02-21 00:00:00+00:00,147.48,143.98,148.87,2357125.98,343085269.95,145.55,multiply,BTC
2019-02-22 00:00:00+00:00,148.9,145.96,145.55,2329984.84,345274199.76,148.19,multiply,BTC
2019-02-23 00:00:00+00:00,161.57,153.52,148.19,2870106.19,456327163.14,158.99,multiply,BTC
2019-02-24 00:00:00+00:00,149.24,133.21,158.99,4061540.98,541052570.23,133.21,multiply,BTC
2019-02-25 00:00:00+00:00,141.28,135.75,133.21,3905195.69,540929236.18,138.52,multiply,BTC
2019-02-26 00:00:00+00:00,137.71,135.08,138.52,2955119.83,403906085.7,136.68,multiply,BTC
2019-02-27 00:00:00+00:00,139.82,132.08,136.68,3450846.98,467431921.29,135.45,multiply,BTC
2019-02-28 00:00:00+00:00,137.3,134.28,135.45,3507157.3,475891088.62,135.69,multiply,BTC
2019-03-01 00:00:00+00:00,137.09,135.21,135.69,2435565.13,330159759.2,135.56,multiply,BTC
2019-03-02 00:00:00+00:00,136.42,132.0,135.56,2736749.29,364630052.18,133.23,multiply,BTC
2019-03-03 00:00:00+00:00,133.89,129.54,133.23,3022980.48,395176432.49,130.72,multiply,BTC
2019-03-04 00:00:00+00:00,128.06,124.7,130.72,4044855.21,510427922.11,126.19,multiply,BTC
2019-03-05 00:00:00+00:00,137.65,130.71,126.19,4103338.25,563233224.87,137.26,multiply,BTC
2019-03-06 00:00:00+00:00,139.42,135.78,137.26,3702274.52,510295746.82,137.83,multiply,BTC
2019-03-07 00:00:00+00:00,139.08,136.71,137.83,3592852.24,492561930.9,137.09,multiply,BTC
2019-03-08 00:00:00+00:00,136.97,132.6,137.09,3861108.53,516297592.21,133.72,multiply,BTC
2019-03-09 00:00:00+00:00,139.2,136.16,133.72,4760257.24,654346420.66,137.46,multiply,BTC
2019-03-10 00:00:00+00:00,137.27,135.23,137.46,4554160.71,618882510.73,135.89,multiply,BTC
2019-03-11 00:00:00+00:00,134.19,132.1,135.89,3955121.52,525057139.92,132.75,multiply,BTC
2019-03-12 00:00:00+00:00,134.97,131.16,132.75,4263917.8,570039062.82,133.69,multiply,BTC
2019-03-13 00:00:00+00:00,133.46,131.83,133.69,3630253.25,479696040.47,132.14,multiply,BTC
2019-03-14 00:00:00+00:00,133.48,131.7,132.14,3663443.97,484598445.78,132.28,multiply,BTC
2019-03-15 00:00:00+00:00,137.45,133.83,132.28,4270863.8,583666428.65,136.66,multiply,BTC
2019-03-16 00:00:00+00:00,143.64,140.1,136.66,4152529.68,588456982.06,141.71,multiply,BTC
2019-03-17 00:00:00+00:00,140.69,138.53,141.71,3079593.86,428711369.9,139.21,multiply,BTC
2019-03-18 00:00:00+00:00,140.33,137.42,139.21,3675766.34,505988400.31,137.66,multiply,BTC
2019-03-19 00:00:00+00:00,140.0,138.51,137.66,2959759.78,410911826.38,138.83,multiply,BTC
2019-03-20 00:00:00+00:00,140.08,135.21,138.83,3438753.92,479746173.14,139.51,multiply,BTC
2019-03-21 00:00:00+00:00,137.65,135.14,139.51,3173312.8,429463619.13,135.34,multiply,BTC
2019-03-22 00:00:00+00:00,137.15,135.19,135.34,3596683.36,490834531.25,136.47,multiply,BTC
2019-03-23 00:00:00+00:00,138.05,136.45,136.47,3023175.92,414921651.66,137.25,multiply,BTC
2019-03-24 00:00:00+00:00,136.96,135.44,137.25,2981608.11,406092493.2,136.2,multiply,BTC
2019-03-25 00:00:00+00:00,134.26,132.26,136.2,3670095.99,490150261.65,133.55,multiply,BTC
2019-03-26 00:00:00+00:00,134.67,133.4,133.55,3827002.09,512803193.25,134.0,multiply,BTC
2019-03-27 00:00:00+00:00,139.91,137.48,134.0,3320217.4,463859901.26,139.71,multiply,BTC
2019-03-28 00:00:00+00:00,139.46,137.64,139.71,2606104.07,360079362.31,138.17,multiply,BTC
2019-03-29 00:00:00+00:00,143.61,140.28,138.17,2705221.02,388164486.74,143.49,multiply,BTC
2019-03-30 00:00:00+00:00,145.62,141.5,143.49,2819177.84,401929227.82,142.57,multiply,BTC
2019-03-31 00:00:00+00:00,142.59,140.82,142.57,2457222.63,348447809.47,141.81,multiply,BTC
2019-04-01 00:00:00+00:00,143.51,140.61,141.81,2630129.91,372212036.51,141.52,multiply,BTC
2019-04-02 00:00:00+00:00,167.67,155.55,141.52,5376478.86,887226842.02,165.02,multiply,BTC
2019-04-03 00:00:00+00:00,173.63,157.01,165.02,6336384.73,1021372943.94,161.19,multiply,BTC
2019-04-04 00:00:00+00:00,160.08,154.62,161.19,5902832.8,931278063.8,157.77,multiply,BTC
2019-04-05 00:00:00+00:00,168.27,161.56,157.77,4067491.58,676449184.13,166.31,multiply,BTC
2019-04-06 00:00:00+00:00,168.81,163.45,166.31,3675655.57,610081433.69,165.98,multiply,BTC
2019-04-07 00:00:00+00:00,176.84,168.99,165.98,4130987.52,723860882.3,175.23,multiply,BTC
2019-04-08 00:00:00+00:00,186.35,178.15,175.23,5434639.01,982257918.76,180.74,multiply,BTC
2019-04-09 00:00:00+00:00,179.08,175.49,180.74,4225973.63,744921064.59,176.27,multiply,BTC
2019-04-10 00:00:00+00:00,184.61,174.66,176.27,4395604.92,779905569.97,177.43,multiply,BTC
2019-04-11 00:00:00+00:00,168.52,162.61,177.43,4106469.25,678135751.74,165.14,multiply,BTC
2019-04-12 00:00:00+00:00,166.77,163.93,165.14,3527639.38,579717122.14,164.34,multiply,BTC
2019-04-13 00:00:00+00:00,165.07,162.68,164.34,2556214.45,419488385.19,164.11,multiply,BTC
2019-04-14 00:00:00+00:00,168.66,165.87,164.11,2441615.5,410659242.92,168.19,multiply,BTC
2019-04-15 00:00:00+00:00,164.47,157.31,168.19,2940051.46,471248886.63,160.29,multiply,BTC
2019-04-16 00:00:00+00:00,168.43,165.51,160.29,2586513.57,431051631.58,166.65,multiply,BTC
2019-04-17 00:00:00+00:00,167.61,165.57,166.65,2898589.05,483563621.54,166.83,multiply,BTC
2019-04-18 00:00:00+00:00,175.99,168.0,166.83,3332583.95,580507688.82,174.19,multiply,BTC
2019-04-19 00:00:00+00:00,175.18,172.05,174.19,3419770.34,594715862.71,173.91,multiply,BTC
2019-04-20 00:00:00+00:00,176.46,172.14,173.91,2870760.96,499377592.66,173.95,multiply,BTC
2019-04-21 00:00:00+00:00,173.55,168.93,173.95,3168444.87,538958886.59,170.1,multiply,BTC
2019-04-22 00:00:00+00:00,174.95,171.66,170.1,3103252.87,533034241.1,171.77,multiply,BTC
2019-04-23 00:00:00+00:00,176.48,170.22,171.77,3700068.68,631247553.1,170.6,multiply,BTC
2019-04-24 00:00:00+00:00,168.11,162.06,170.6,3857979.43,640568932.45,166.04,multiply,BTC
2019-04-25 00:00:00+00:00,157.46,151.47,166.04,3703889.42,566583639.01,152.97,multiply,BTC
2019-04-26 00:00:00+00:00,156.34,153.1,152.97,4271880.05,664745100.27,155.61,multiply,BTC
2019-04-27 00:00:00+00:00,158.82,154.74,155.61,3180592.49,499650658.23,157.09,multiply,BTC
2019-04-28 00:00:00+00:00,158.75,156.75,157.48,3266460.67,512017509.14,156.75,multiply,BTC
2019-04-29 00:00:00+00:00,156.41,153.47,156.75,3869970.37,600216907.48,155.1,multiply,BTC
2019-04-30 00:00:00+00:00,162.98,158.38,155.1,3866598.25,628938767.92,162.66,multiply,BTC
2019-05-01 00:00:00+00:00,165.03,159.69,162.66,3691944.96,592360037.63,160.45,multiply,BTC
2019-05-02 00:00:00+00:00,164.53,160.35,160.45,3473740.65,562923879.73,162.05,multiply,BTC
2019-05-03 00:00:00+00:00,169.78,162.53,162.05,4532945.57,758920968.96,167.42,multiply,BTC
2019-05-04 00:00:00+00:00,170.53,163.52,167.42,3713653.71,608566255.33,163.87,multiply,BTC
2019-05-05 00:00:00+00:00,164.61,161.6,163.87,3433695.94,561246835.97,163.45,multiply,BTC
2019-05-06 00:00:00+00:00,176.64,161.75,163.45,4488090.88,776787094.64,173.08,multiply,BTC
2019-05-07 00:00:00+00:00,182.44,168.13,173.08,4936028.8,831030599.03,168.36,multiply,BTC
2019-05-08 00:00:00+00:00,174.62,170.36,168.36,3403183.6,582840013.13,171.26,multiply,BTC
2019-05-09 00:00:00+00:00,176.21,168.37,171.26,3943191.45,671950641.49,170.41,multiply,BTC
2019-05-10 00:00:00+00:00,178.6,171.61,170.41,4814615.9,830217078.43,172.44,multiply,BTC
2019-05-11 00:00:00+00:00,205.96,183.95,172.44,7733488.89,1490463311.39,192.73,multiply,BTC
2019-05-12 00:00:00+00:00,190.0,182.74,192.73,5653948.51,1063997805.21,188.19,multiply,BTC
2019-05-13 00:00:00+00:00,212.41,192.66,188.19,5400982.7,1058688204.43,196.02,multiply,BTC
2019-05-14 00:00:00+00:00,221.53,198.23,196.02,6092824.59,1323964324.4,217.3,multiply,BTC
2019-05-15 00:00:00+00:00,250.34,222.19,217.3,6575907.22,1634933324.11,248.62,multiply,BTC
2019-05-16 00:00:00+00:00,273.23,238.66,248.62,7377066.74,1951751255.6,264.57,multiply,BTC
2019-05-17 00:00:00+00:00,249.84,232.95,264.57,5291707.52,1295140504.82,244.75,multiply,BTC
2019-05-18 00:00:00+00:00,243.12,232.51,244.75,3074321.32,719515504.6,234.04,multiply,BTC
2019-05-19 00:00:00+00:00,265.38,259.15,234.04,3040455.74,792664187.01,260.71,multiply,BTC
2019-05-20 00:00:00+00:00,257.7,248.83,260.71,2923763.43,738034002.31,252.43,multiply,BTC
2019-05-21 00:00:00+00:00,260.06,250.76,252.43,2942581.05,749567073.96,254.73,multiply,BTC
2019-05-22 00:00:00+00:00,248.64,239.94,254.73,2883661.97,702468322.2,243.6,multiply,BTC
2019-05-23 00:00:00+00:00,252.84,242.36,243.6,2881253.44,707377987.09,245.51,multiply,BTC
2019-05-24 00:00:00+00:00,253.09,248.13,245.51,2643933.67,660051716.43,249.65,multiply,BTC
2019-05-25 00:00:00+00:00,256.84,250.4,249.65,2637221.94,663540965.23,251.61,multiply,BTC
2019-05-26 00:00:00+00:00,273.74,263.44,251.61,2870058.04,769125395.58,267.98,multiply,BTC
2019-05-27 00:00:00+00:00,275.77,267.07,267.98,2833209.15,770352433.68,271.9,multiply,BTC
2019-05-28 00:00:00+00:00,274.56,267.49,271.9,2485168.11,673868828.05,271.16,multiply,BTC
